search_date,country,raw_query,clicked_product_id,clicked_supplier_sku,search_result_count,zero_result_flag,session_id,customer_segment
2026-02-07,SE,flodescytometri cd20 antikropp,EB-78260,NB-59063,1,0,GEN-28372,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-21395,NB-15045,1,0,GEN-52236,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-66729,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-45416,EL-54385,2,0,GEN-93361,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-70408,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-13988,CN-75134,2,0,GEN-17934,Hospital
2026-02-05,DE,hela lysate wb control,EB-37816,EL-12533,1,0,GEN-91606,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-48685,BA-25769,4,0,GEN-89205,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-59595,NB-26954,1,0,GEN-35016,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-61242,CN-15137,2,0,GEN-32320,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-42959,NB-56447,1,0,GEN-53125,Academic
2026-02-05,DE,hela lysate wb control,EB-34291,EL-11657,1,0,GEN-28450,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-91274,GEN-60171,3,0,GEN-61496,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-24884,EL-89967,2,0,GEN-55437,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-57875,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-38676,CN-33234,2,0,GEN-48870,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-21396,BA-21965,4,0,GEN-23879,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-92716,EL-16579,2,0,GEN-18355,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-64200,LV-64393,5,0,GEN-16877,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-32418,NB-68545,1,0,GEN-76583,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-69704,Academic
2026-02-05,DE,hela lysate wb control,EB-81851,EL-23276,1,0,GEN-70303,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-35610,GEN-75644,3,0,GEN-38664,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-33626,NB-63902,1,0,GEN-63068,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-49178,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-62413,CN-41296,2,0,GEN-38508,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-83173,LV-40377,5,0,GEN-63548,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-48555,LV-74264,5,0,GEN-30180,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-81115,GEN-67865,3,0,GEN-88751,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-31651,BA-28492,4,0,GEN-68233,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-99185,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-77482,LV-24658,5,0,GEN-51884,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-69632,BA-76224,4,0,GEN-96033,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-14806,EL-79692,2,0,GEN-90651,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-66857,NB-92012,1,0,GEN-93857,Academic
2026-02-03,DE,anti cd20 human flow,EB-98454,GEN-70275,3,0,GEN-51472,Academic
2026-02-05,DE,hela lysate wb control,EB-97025,EL-90540,1,0,GEN-86524,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-28384,CN-48988,2,0,GEN-83763,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-25041,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-90314,NB-45201,1,0,GEN-43159,Academic
2026-02-03,DE,anti cd20 human flow,EB-77469,GEN-71468,3,0,GEN-42675,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-36395,Biopharma
2026-02-05,DE,hela lysate wb control,EB-60062,EL-32045,1,0,GEN-22039,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-78288,CN-29714,2,0,GEN-87640,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-91710,NB-19543,1,0,GEN-74020,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-50733,GEN-76649,3,0,GEN-42164,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-44918,LV-81360,5,0,GEN-96929,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-57092,NB-82002,1,0,GEN-83305,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-83113,EL-43988,2,0,GEN-42053,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-46156,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-63508,EL-21647,2,0,GEN-81544,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-88845,NB-28908,1,0,GEN-71255,Biopharma
2026-02-05,DE,hela lysate wb control,EB-81347,EL-98412,1,0,GEN-54554,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-11727,CN-89434,2,0,GEN-61920,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-66562,EL-57912,2,0,GEN-31048,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-31733,BA-47719,4,0,GEN-40672,Academic
2026-02-05,DE,hela lysate wb control,EB-57531,EL-55713,1,0,GEN-74109,Biopharma
2026-02-05,DE,hela lysate wb control,EB-73130,EL-29200,1,0,GEN-75330,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-20347,LV-62220,5,0,GEN-18069,Biopharma
2026-02-05,DE,hela lysate wb control,EB-84618,EL-97835,1,0,GEN-82478,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-41853,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-50273,LV-95840,5,0,GEN-83351,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-79248,GEN-71433,3,0,GEN-79474,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-60242,LV-57295,5,0,GEN-51105,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-77716,CN-27426,2,0,GEN-81163,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-78066,EL-38875,2,0,GEN-44477,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-18659,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-56660,BA-71879,4,0,GEN-75002,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-24578,NB-70330,1,0,GEN-33495,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-66400,EL-95447,2,0,GEN-38972,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-49864,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-88704,BA-90933,4,0,GEN-99082,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-44623,NB-38575,1,0,GEN-45620,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-33339,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-23548,EL-68083,2,0,GEN-24699,Hospital
2026-02-03,DE,anti cd20 human flow,EB-80679,GEN-60119,3,0,GEN-97609,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-81758,NB-45692,1,0,GEN-90002,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-95439,EL-27294,2,0,GEN-42735,Hospital
2026-02-05,DE,hela lysate wb control,EB-60340,EL-61115,1,0,GEN-48795,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-35840,BA-80321,4,0,GEN-32632,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-14569,CN-48251,2,0,GEN-14149,Hospital
2026-02-03,DE,anti cd20 human flow,EB-46454,GEN-18699,3,0,GEN-21323,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-69451,EL-45133,2,0,GEN-50616,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-17223,CN-48504,2,0,GEN-72680,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-23283,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-42254,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-70814,EL-74589,2,0,GEN-62644,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-36437,EL-91048,2,0,GEN-11161,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-43984,NB-34652,1,0,GEN-78286,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-29890,BA-52557,4,0,GEN-20461,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-24686,EL-93657,2,0,GEN-54481,Hospital
2026-02-03,DE,anti cd20 human flow,EB-25026,GEN-21838,3,0,GEN-32429,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-34102,LV-92845,5,0,GEN-28086,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-16562,NB-91774,1,0,GEN-95589,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-99307,NB-21524,1,0,GEN-28775,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-60574,EL-86790,2,0,GEN-77862,Hospital
2026-02-05,DE,hela lysate wb control,EB-70061,EL-39946,1,0,GEN-76315,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-88371,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-36620,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-91349,NB-48166,1,0,GEN-97787,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-20249,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-57905,GEN-14162,3,0,GEN-54987,Academic
2026-02-05,DE,hela lysate wb control,EB-38614,EL-13010,1,0,GEN-64135,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-58213,CN-10606,2,0,GEN-95015,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-64958,LV-62161,5,0,GEN-76820,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-43573,BA-12010,4,0,GEN-40202,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-48907,LV-47767,5,0,GEN-49027,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-65625,CN-27022,2,0,GEN-23388,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-89859,LV-69864,5,0,GEN-45933,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-89257,NB-18914,1,0,GEN-86820,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-88468,NB-64314,1,0,GEN-86279,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-96179,NB-40660,1,0,GEN-59991,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-86275,EL-17901,2,0,GEN-43057,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-93328,CN-84767,2,0,GEN-24687,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-58717,EL-37181,2,0,GEN-56835,Hospital
2026-02-05,DE,hela lysate wb control,EB-82636,EL-70651,1,0,GEN-92663,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-91143,GEN-12086,3,0,GEN-83911,Academic
2026-02-05,DE,hela lysate wb control,EB-25431,EL-99099,1,0,GEN-10472,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-24444,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-92928,NB-13173,1,0,GEN-51120,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-11674,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-52690,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-83209,EL-60143,2,0,GEN-72346,Hospital
2026-02-05,DE,hela lysate wb control,EB-30543,EL-40609,1,0,GEN-98883,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-20266,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-97037,Biopharma
2026-02-05,DE,hela lysate wb control,EB-79814,EL-72751,1,0,GEN-43312,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-40531,LV-50975,5,0,GEN-88157,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-72413,CN-49450,2,0,GEN-41290,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-94339,NB-50328,1,0,GEN-41939,Academic
2026-02-05,DE,hela lysate wb control,EB-33124,EL-57770,1,0,GEN-46789,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-92357,EL-14161,2,0,GEN-58843,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-40839,NB-49642,1,0,GEN-40648,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-62105,EL-98071,2,0,GEN-58722,Hospital
2026-02-05,DE,hela lysate wb control,EB-37165,EL-39084,1,0,GEN-13478,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-61944,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-32936,Biopharma
2026-02-05,DE,hela lysate wb control,EB-74862,EL-72616,1,0,GEN-31520,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-70427,CN-41061,2,0,GEN-42363,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-15048,NB-21210,1,0,GEN-77386,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-99373,LV-21095,5,0,GEN-87740,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-57635,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-75379,CN-15577,2,0,GEN-73761,Hospital
2026-02-05,DE,hela lysate wb control,EB-14039,EL-92238,1,0,GEN-65959,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-87736,EL-95232,2,0,GEN-29336,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-34808,EL-82487,2,0,GEN-36444,Hospital
2026-02-03,DE,anti cd20 human flow,EB-87007,GEN-36909,3,0,GEN-24400,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-78742,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-96679,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-50206,NB-20225,1,0,GEN-25601,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-42140,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-62269,NB-88260,1,0,GEN-95541,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-66896,LV-13805,5,0,GEN-83274,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-34494,NB-94535,1,0,GEN-67182,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-47770,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-78593,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-80893,NB-29313,1,0,GEN-95594,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-29814,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-18926,NB-52701,1,0,GEN-19273,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-96389,NB-94975,1,0,GEN-51501,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-95335,CN-40683,2,0,GEN-94659,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-37876,EL-17272,2,0,GEN-31801,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-62126,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-25278,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-41167,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-26643,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-67761,Academic
2026-02-03,DE,anti cd20 human flow,EB-43965,GEN-68873,3,0,GEN-63904,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-23051,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-80935,EL-90952,2,0,GEN-73303,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-18821,CN-97954,2,0,GEN-48837,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-67432,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-35348,CN-42973,2,0,GEN-75249,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-27696,CN-31626,2,0,GEN-65870,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-90257,LV-90506,5,0,GEN-84188,Biopharma
2026-02-05,DE,hela lysate wb control,EB-53743,EL-26053,1,0,GEN-97465,Biopharma
2026-02-05,DE,hela lysate wb control,EB-59360,EL-34774,1,0,GEN-10361,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-10168,Academic
2026-02-03,DE,anti cd20 human flow,EB-99846,GEN-98124,3,0,GEN-94921,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-37374,CN-29036,2,0,GEN-85256,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-56368,Academic
2026-02-05,DE,hela lysate wb control,EB-58304,EL-95673,1,0,GEN-96241,Biopharma
2026-02-05,DE,hela lysate wb control,EB-12822,EL-65854,1,0,GEN-49338,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-71031,NB-87760,1,0,GEN-52987,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-68318,EL-91667,2,0,GEN-99031,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-40865,BA-42869,4,0,GEN-14748,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-23549,BA-66715,4,0,GEN-84262,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-26237,CN-58548,2,0,GEN-29714,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-63874,NB-59991,1,0,GEN-41178,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-12034,BA-81094,4,0,GEN-98583,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-97034,NB-42742,1,0,GEN-57321,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-10105,BA-77628,4,0,GEN-41440,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-17350,CN-94909,2,0,GEN-65679,Hospital
2026-02-05,DE,hela lysate wb control,EB-80747,EL-46101,1,0,GEN-10404,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-69821,NB-46752,1,0,GEN-35849,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-58728,EL-46841,2,0,GEN-75708,Hospital
2026-02-03,DE,anti cd20 human flow,EB-23308,GEN-24968,3,0,GEN-52180,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-11817,EL-40173,2,0,GEN-43276,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-54294,NB-26942,1,0,GEN-90940,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-96302,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-55002,NB-91283,1,0,GEN-70064,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-52769,Academic
2026-02-05,DE,hela lysate wb control,EB-83332,EL-90520,1,0,GEN-98877,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-57534,GEN-75537,3,0,GEN-53798,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-39618,EL-90436,2,0,GEN-74701,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-17542,CN-14397,2,0,GEN-29903,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-50890,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-72878,CN-77941,2,0,GEN-91185,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-53776,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-25896,BA-89185,4,0,GEN-31306,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-97393,CN-29774,2,0,GEN-54114,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-47397,NB-72987,1,0,GEN-86705,Academic
2026-02-03,DE,anti cd20 human flow,EB-28389,GEN-49987,3,0,GEN-85067,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-53884,EL-22032,2,0,GEN-62456,Hospital
2026-02-05,DE,hela lysate wb control,EB-22793,EL-55566,1,0,GEN-49222,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-64050,CN-90953,2,0,GEN-10517,Hospital
2026-02-05,DE,hela lysate wb control,EB-26868,EL-40278,1,0,GEN-66757,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-30772,BA-68084,4,0,GEN-29738,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-64118,CN-20330,2,0,GEN-93146,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-88677,NB-85827,1,0,GEN-43524,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-93864,CN-87197,2,0,GEN-48306,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-41651,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-70108,NB-38632,1,0,GEN-44962,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-66906,CN-46953,2,0,GEN-40489,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-34234,EL-39077,2,0,GEN-81780,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-58138,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-69126,CN-62063,2,0,GEN-17153,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-76399,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-27652,EL-60649,2,0,GEN-63820,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-20796,NB-56952,1,0,GEN-31837,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-22407,GEN-75222,3,0,GEN-51930,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-91098,NB-90919,1,0,GEN-95808,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-16355,LV-82785,5,0,GEN-40539,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-86505,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-96379,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-45784,NB-76072,1,0,GEN-84120,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-30119,NB-51958,1,0,GEN-96199,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-40673,BA-13853,4,0,GEN-73113,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-45209,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-15220,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-71250,EL-31425,2,0,GEN-26560,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-67310,NB-89396,1,0,GEN-64620,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-28610,BA-83521,4,0,GEN-50214,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-32025,EL-87592,2,0,GEN-25249,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-74793,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-74281,CN-56540,2,0,GEN-56729,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-84432,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-12583,BA-72226,4,0,GEN-24533,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-45094,NB-66391,1,0,GEN-42031,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-27491,LV-24245,5,0,GEN-65123,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-14091,BA-57579,4,0,GEN-44808,Academic
2026-02-03,DE,anti cd20 human flow,EB-12162,GEN-19376,3,0,GEN-81531,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-87001,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-24862,BA-30239,4,0,GEN-79501,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-65821,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-88973,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-55727,NB-84736,1,0,GEN-38152,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-17514,EL-55959,2,0,GEN-19776,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-13928,NB-78012,1,0,GEN-56091,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-34592,GEN-97448,3,0,GEN-22281,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-99555,EL-22566,2,0,GEN-30337,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-38138,NB-30245,1,0,GEN-76267,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-33010,GEN-10580,3,0,GEN-82397,Academic
2026-02-03,DE,anti cd20 human flow,EB-76702,GEN-56372,3,0,GEN-48415,Academic
2026-02-05,DE,hela lysate wb control,EB-99463,EL-64502,1,0,GEN-83933,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-22995,CN-57552,2,0,GEN-68805,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-57164,BA-31949,4,0,GEN-74848,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-22670,LV-13109,5,0,GEN-65334,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-75020,LV-28779,5,0,GEN-60335,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-32143,LV-49071,5,0,GEN-33392,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-48865,NB-53827,1,0,GEN-72413,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-66935,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-48147,NB-29007,1,0,GEN-78602,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-19600,LV-95216,5,0,GEN-95208,Biopharma
2026-02-05,DE,hela lysate wb control,EB-21409,EL-82038,1,0,GEN-48242,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-94368,LV-39038,5,0,GEN-23003,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-77454,NB-46381,1,0,GEN-89985,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-76018,GEN-31756,3,0,GEN-39243,Academic
2026-02-05,DE,hela lysate wb control,EB-28404,EL-76783,1,0,GEN-25607,Biopharma
2026-02-05,DE,hela lysate wb control,EB-29046,EL-71079,1,0,GEN-25519,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-61108,BA-27403,4,0,GEN-54383,Academic
2026-02-03,DE,anti cd20 human flow,EB-97856,GEN-17511,3,0,GEN-32956,Academic
2026-02-03,DE,anti cd20 human flow,EB-49302,GEN-29679,3,0,GEN-43665,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-90204,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-35404,NB-89391,1,0,GEN-19249,Academic
