supplier_name,supplier_sku,internal_product_id,country,price_local,currency,inventory_status,lead_time_days,min_order_qty,last_feed_timestamp,discontinued_flag
EuroLab,EL-43901,EB-91881,DE,345.49,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-62516,EB-57915,DE,436.82,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-39896,EB-83379,DE,97.55,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-41244,EB-76074,DE,616.39,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-80149,EB-38091,DE,445.43,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-28254,EB-25850,DE,95.25,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-45279,EB-24574,DE,123.75,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-79246,EB-11857,DE,212.83,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-54564,EB-54389,SE,354.81,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-68505,EB-18644,DE,373.38,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-54427,EB-51545,SE,460.37,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-52543,EB-21074,DE,208.81,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-96523,EB-43538,DE,190.69,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-22581,EB-99499,DE,490.48,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-78580,EB-91061,US,596.22,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-90213,EB-77286,US,429.12,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-91012,EB-91576,DE,245.11,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-40008,EB-89269,US,487.32,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-24735,EB-25523,DE,441.01,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-78204,EB-40414,DE,112.23,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioGnostics,BG-64170,EB-36330,DE,226.29,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-24408,EB-10229,SE,488.53,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-91352,EB-62559,DE,101.51,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-81737,EB-21853,DE,122.95,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-90946,EB-84298,US,498.01,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-43030,EB-80001,SE,423.35,SEK,Available,4,1,2026-02-02T04:00:00,N
NordBio Sweden,NB-37524,EB-30572,SE,456.84,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-32243,EB-33676,DE,102.70,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
ImmunoPeak,IP-85667,EB-71055,DE,271.51,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-29596,EB-13294,DE,443.53,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-31292,EB-83656,DE,426.56,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-31273,EB-67858,DE,501.26,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-91071,EB-30877,US,429.85,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-86331,EB-79719,US,431.88,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-20637,EB-28301,SE,435.27,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-46026,EB-13133,US,417.88,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-23044,EB-45049,DE,131.06,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-51268,EB-88727,DE,379.96,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-69413,EB-47877,US,652.18,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-35710,EB-88488,DE,130.37,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-98473,EB-45067,DE,407.81,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-52711,EB-27399,US,619.77,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-92964,EB-51664,US,391.23,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-39020,EB-66603,DE,350.47,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-67481,EB-81242,DE,468.18,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-18263,EB-15065,DE,364.73,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-43336,EB-74561,DE,449.89,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-65244,EB-24443,DE,561.90,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-98286,EB-90929,SE,443.46,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-61357,EB-45976,DE,342.11,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-79210,EB-34571,DE,227.80,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-66956,EB-27054,DE,322.87,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-67384,EB-29145,DE,432.27,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-28402,EB-50872,DE,239.79,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-66555,EB-70855,DE,409.17,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-31564,EB-88221,US,450.83,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-31346,EB-16929,DE,541.87,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-61684,EB-61627,DE,438.80,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-97364,EB-28059,US,524.91,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-59609,EB-63776,SE,389.37,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-95139,EB-74499,US,529.05,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-77737,EB-61248,US,569.91,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-21883,EB-53483,DE,181.09,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-80247,EB-78171,DE,440.99,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
LabVeritas,LV-44410,EB-90159,DE,215.76,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-50133,EB-47225,DE,314.30,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-43840,EB-18309,US,545.33,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-57122,EB-13744,US,550.30,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-35933,EB-74030,SE,356.98,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-73884,EB-54182,DE,203.87,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-49880,EB-64997,DE,115.31,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-91085,EB-22171,DE,441.87,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioGnostics,BG-62589,EB-34985,DE,184.64,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-13299,EB-48179,DE,459.60,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-12560,EB-12551,DE,288.28,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordAssay,NA-92576,EB-85594,DE,420.16,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordAssay,NA-61659,EB-25969,DE,427.05,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-32786,EB-82967,DE,294.58,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-17564,EB-24025,DE,133.53,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-53974,EB-92211,DE,429.74,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-11477,EB-74344,DE,314.96,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-12264,EB-95084,US,448.81,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-90212,EB-89458,US,607.92,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-62009,EB-92142,DE,329.65,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-50454,EB-67390,DE,349.03,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
LabVeritas,LV-88311,EB-52509,DE,227.81,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-73529,EB-76800,SE,432.89,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-39278,EB-14006,DE,382.99,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-59147,EB-64865,DE,380.57,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-78649,EB-69490,DE,374.43,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-38254,EB-16364,DE,185.61,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioGnostics,BG-42982,EB-91754,DE,186.72,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
ImmunoPeak,IP-69344,EB-22638,DE,357.49,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-78984,EB-44777,DE,181.78,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-60005,EB-40737,US,517.34,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-27865,EB-23666,DE,502.39,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-96741,EB-79760,DE,416.15,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-50929,EB-95404,DE,329.49,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-66933,EB-73108,US,637.58,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-10639,EB-13409,US,522.47,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-92056,EB-87639,DE,463.23,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-71452,EB-80246,DE,366.95,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-96310,EB-31544,DE,414.41,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-37035,EB-12223,US,484.46,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-92871,EB-98953,DE,597.51,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-17475,EB-46494,DE,463.57,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-11338,EB-91621,US,588.29,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-77731,EB-84219,DE,103.33,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
ImmunoPeak,IP-32984,EB-97169,DE,277.20,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordAssay,NA-54563,EB-45049,DE,482.88,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-99826,EB-23262,DE,380.98,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-95683,EB-87280,US,617.59,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-62112,EB-90857,US,541.79,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-21892,EB-42916,DE,205.56,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-25041,EB-76520,DE,405.96,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-87987,EB-68145,US,602.48,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-25698,EB-97579,US,619.30,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-56262,EB-30501,DE,399.58,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-16801,EB-17923,DE,381.15,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-58416,EB-23675,DE,299.22,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-30432,EB-74115,DE,431.70,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-76012,EB-59755,DE,467.49,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-60464,EB-88218,DE,357.44,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-58965,EB-78641,US,505.54,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-24779,EB-51644,DE,339.94,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-99150,EB-50566,US,552.92,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-66056,EB-11163,DE,324.33,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordBio Sweden,NB-76829,EB-88577,SE,443.27,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-95099,EB-16180,DE,364.30,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-90410,EB-59488,US,438.90,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-53282,EB-59382,DE,205.68,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-39185,EB-16858,DE,474.80,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-28484,EB-44526,DE,420.43,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-78125,EB-62073,DE,112.90,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-89925,EB-40986,US,580.96,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-56048,EB-22044,US,539.65,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-43930,EB-23576,DE,303.81,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-41833,EB-46729,DE,330.04,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-75147,EB-32466,DE,339.01,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
LabVeritas,LV-72446,EB-80127,DE,168.51,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-87254,EB-46816,DE,116.64,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioGnostics,BG-43201,EB-90331,DE,175.66,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-38992,EB-81267,DE,239.80,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-60783,EB-46068,DE,101.37,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-59127,EB-30957,SE,481.52,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-36911,EB-18300,DE,322.51,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-98994,EB-47000,US,547.59,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-79944,EB-11288,DE,415.17,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-19431,EB-25726,DE,434.34,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-12340,EB-44361,US,550.82,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-94662,EB-70304,US,454.09,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioGnostics,BG-51405,EB-51072,DE,162.30,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-80255,EB-70481,DE,225.72,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-78796,EB-92776,DE,142.48,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-81090,EB-79243,DE,371.54,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-51616,EB-91615,DE,188.21,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-81245,EB-28872,US,386.31,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-45723,EB-90706,US,478.71,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-73671,EB-57504,US,626.57,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-51223,EB-44466,DE,296.30,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-61511,EB-46790,DE,305.32,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-17261,EB-87831,US,620.15,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-52188,EB-20314,DE,359.44,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-66182,EB-60627,DE,439.70,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-33894,EB-25170,SE,379.62,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-55333,EB-59141,US,486.71,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-39017,EB-72541,DE,241.89,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-61049,EB-94308,US,605.91,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-89635,EB-77190,US,540.50,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-36681,EB-43332,DE,316.29,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-43475,EB-31688,DE,405.70,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-56738,EB-91878,DE,125.76,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-56166,EB-19592,US,417.55,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-19103,EB-47932,DE,458.88,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-76851,EB-97345,DE,291.66,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-56850,EB-65689,DE,273.78,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordBio Sweden,NB-32134,EB-40248,SE,383.56,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-33871,EB-82891,US,583.93,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-43291,EB-58932,DE,463.34,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
LabVeritas,LV-17213,EB-48513,DE,225.21,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-10092,EB-63365,DE,361.60,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordBio Sweden,NB-99280,EB-82168,SE,377.40,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-88545,EB-65936,DE,333.90,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-99367,EB-13850,US,569.38,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-54877,EB-93840,DE,378.69,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-22392,EB-78147,SE,418.07,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-57592,EB-39657,US,579.80,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-53287,EB-50681,DE,197.00,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-68718,EB-23875,DE,99.39,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-20612,EB-16983,US,553.39,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-66268,EB-77775,US,474.03,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-16505,EB-70844,DE,343.18,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-45729,EB-82623,US,472.79,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-45111,EB-24251,DE,371.59,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-70165,EB-88022,DE,289.93,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordBio Sweden,NB-61166,EB-64421,SE,366.39,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-54333,EB-45624,DE,432.44,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-62954,EB-77348,DE,478.09,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-57285,EB-36262,SE,413.10,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-30346,EB-42476,DE,99.14,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
ImmunoPeak,IP-19538,EB-92205,DE,329.02,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-19252,EB-46851,DE,427.60,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-16925,EB-29955,DE,365.36,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-37849,EB-65551,DE,102.91,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-90478,EB-59717,DE,529.38,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-40465,EB-49794,SE,429.43,SEK,Available,4,1,2026-02-02T04:00:00,N
NordAssay,NA-13543,EB-77741,DE,504.60,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-47155,EB-65070,DE,283.67,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordBio Sweden,NB-86966,EB-64088,SE,486.28,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-46659,EB-86845,DE,362.17,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-17596,EB-95483,US,502.30,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-26880,EB-25539,DE,175.39,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-51391,EB-26545,US,507.23,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-57625,EB-55167,US,506.89,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-17266,EB-53897,DE,314.69,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-99600,EB-54693,DE,321.99,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-46041,EB-68768,US,651.09,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-83969,EB-53775,DE,207.37,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-13339,EB-46374,DE,205.94,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-58207,EB-24329,DE,290.68,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-69597,EB-70588,DE,453.07,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-54115,EB-45362,DE,422.37,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-83757,EB-39529,DE,128.13,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-19835,EB-44569,DE,384.19,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-64342,EB-43474,US,509.24,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-20328,EB-48839,DE,285.33,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordAssay,NA-97727,EB-58024,DE,440.54,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-56764,EB-75981,DE,255.52,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-98057,EB-40966,DE,286.03,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-56228,EB-69841,US,640.24,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-71837,EB-30218,DE,362.67,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-92795,EB-41069,DE,416.86,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-68433,EB-94252,DE,377.88,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-22642,EB-97658,US,553.94,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-58278,EB-24974,DE,258.19,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-73163,EB-51464,US,573.67,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-15857,EB-51997,DE,452.37,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-72549,EB-93522,US,456.06,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-96614,EB-54238,DE,435.04,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-82002,EB-18811,DE,464.88,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
LabVeritas,LV-22037,EB-44557,DE,223.22,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-16972,EB-61983,DE,176.98,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioGnostics,BG-75585,EB-46313,DE,185.68,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-60479,EB-42770,DE,396.49,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-30268,EB-86089,DE,608.75,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-70504,EB-64353,DE,326.72,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-98873,EB-34196,DE,340.20,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-47234,EB-41229,DE,431.79,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-78256,EB-92659,US,410.67,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-34067,EB-44658,US,568.37,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordAssay,NA-52989,EB-60698,DE,555.47,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-34628,EB-56376,US,508.81,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordAssay,NA-47153,EB-57599,DE,468.12,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-27893,EB-47725,US,528.75,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-64423,EB-36502,US,549.35,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-90136,EB-56427,DE,175.67,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-14254,EB-87571,SE,486.40,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-18644,EB-19210,DE,366.98,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-80606,EB-14211,DE,276.89,EUR,In Stock,4,1,2026-02-03T05:00:00,N
